50310,2017-11-20T23:59:40.000-02:00,51,26.0
30512,2017-11-21T01:25:24.000-02:00,11,55.0
30506,2017-11-21T01:26:51.000-02:00,11,26.0
30537,2017-11-21T00:13:08.000-02:00,35,3.0
50310,2017-11-21T00:12:00.000-02:00,51,26.0
12731,2017-11-21T00:06:35.000-02:00,51,24.0
86809,2017-11-21T00:49:28.000-02:00,17,34.0
22012,2017-11-21T01:06:27.000-02:00,38,32.0
