12740,2017-11-21T02:00:50.000-02:00,42,2.0
87549,2017-11-21T02:07:52.000-02:00,15,20.0
30504,2017-11-21T00:18:45.000-02:00,35,29.0
50311,2017-11-21T01:30:29.000-02:00,11,1.0
86811,2017-11-21T00:25:24.000-02:00,10,16.0
86809,2017-11-21T01:31:20.000-02:00,17,47.0
86845,2017-11-21T00:38:48.000-02:00,17,63.0
86828,2017-11-21T01:16:50.000-02:00,10,8.0
44711,2017-11-21T00:04:01.000-02:00,36,30.0
86845,2017-11-21T01:02:28.000-02:00,17,16.0
30512,2017-11-21T01:06:36.000-02:00,11,58.0
