codigo,latitude,id_migracao_trajeto,linha,longitude,sentido,velocidade,trajeto,datahora
87577,-22.920583333333333,106.0,5800A1,-43.60793666666667,ida,0.0,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),1.511264515E12
47518,-22.95184,191.0,702A1,-43.34989666666667,ida,0.0,702A1 - PRAÇA SECA X MADUREIRA,1.5014009E12
47482,-23.011698333333335,0.0,0.0,-43.31022333333333,,42.9664,,1.509701157E12
833214,-22.975303333333333,0.0,0.0,-43.367126666666664,,0.0,,1.503332311E12
86810,-23.000918333333335,128.0,5804A1,-43.36749,ida,0.0,15 - PACIÊNCIA X SALVADOR ALLENDE ( EXPRESSO ),1.510336702E12
75637,-22.893788333333337,4056.0,355A1,-43.21565166666666,ida,16.1124,355A1 - MADUREIRA - PRAÇA TIRADENTES,1.511265799E12
82536,-22.943968333333334,0.0,0.0,-43.38680333333332,,31.484,,1.511265809E12
39509,-22.965030000000002,0.0,0.0,-43.39179833333334,,0.0,,1.500741702E12
86309,-22.968386666666667,227.0,855A1,-43.621984999999995,volta,0.5556,855A1 - MAGARÇA X BANGU,1.511265821E12
44736,-22.999878333333335,3816.0,40,-43.360148333333335,volta,0.0,40 - JARDIM OCEÂNICO X MADUREIRA ( EXPRESSO ),1.510693387E12
22064,-23.00155833333333,237.0,890A1,-43.366645,volta,0.0,890A1 - TERMINAL ALVORADA X TANQUE,1.511265812E12
39828,-23.000743333333332,3495.0,076,-43.36636,unico,0.0,TERMINAL JARDIM OCEÂNICO X CENTRAL ( NOTURNO ),1.497879589E12
MK012 -LMB2681,-23.004295,0.0,0.0,-43.42789,,57.0,,1.511265798E12
30502,-23.000965,3627.0,18,-43.36519833333333,volta,0.0,18 - JARDIM OCEÂNICO X RECREIO SHOPPING ( EXPRESSO ),1.511264201E12
12734,-23.008871666666668,3551.0,5850A1,-43.44032333333333,ida,0.0,51 - T. Recreio x Vila Militar (Parador),1.511265537E12
86861,-23.000285,0.0,0.0,-43.39213,,49.0,,1.511265825E12
50035,-22.948408333333337,0.0,0.0,-43.39019166666667,,28.5208,,1.511265792E12
47884,-22.92063,117.0,610A1,-43.36902999999999,volta,27.0392,610A1 - DEL CASTILHO X BRT TANQUE,1.511265816E12
22024,-23.00002,4808.0,25,-43.35132,volta,55.0,25 - J.OCEÂNICO X MATO ALTO,1.511265823E12
22058,-22.986460000000005,3901.0,827A1,-43.48959833333333,volta,46.4852,827A1 - VARGEM GRANDE X RECREIO,1.511265795E12
87562,-23.00073,107.0,5800A1,-43.36586833333333,volta,0.0,10 - ALVORADA X SANTA CRUZ ( EXPRESSO ),1.511264351E12
L 200 KXB-8909,-23.000072,0.0,0.0,-43.365474,,0.0,,1.511265813E12
39583,-22.97523166666667,0.0,0.0,-43.36748333333335,,0.5556,,1.494010977E12
86874,-23.002178333333333,121.0,5801A1,-43.366929999999996,volta,0.0,12 - ALVORADA X PINGO D'AGUA ( EXPRESSO ),1.51126413E12
27177,-22.839341666666666,0.0,0.0,-43.239855,,0.0,,1.511265816E12
816820,-22.975295,0.0,0.0,-43.367075,,0.0,,1.503332116E12
12732,-22.857555,3551.0,5850A1,-43.257646666666666,ida,0.0,51 - T. Recreio x Vila Militar (Parador),1.51126582E12
86850,-22.917136666666668,133.0,5805A1,-43.632751666666664,volta,0.0,17- SANTA CRUZ X CAMPO GRANDE ( PARADOR ),1.511265813E12
75629,-22.857454999999998,4054.0,928A1,-43.368561666666665,ida,0.0,928A1 - RAMOS X MARECHAL HERMES (CIRCULAR),1.511265538E12
86805,-23.016145,121.0,5801A1,-43.516358333333336,volta,32.0,12 - ALVORADA X PINGO D'AGUA ( EXPRESSO ),1.511265822E12
30187,-22.91585,0.0,0.0,-43.36134666666667,,0.0,,1.511265796E12
