codigo,latitude,id_migracao_trajeto,linha,longitude,sentido,velocidade,trajeto,datahora
87577,-22.999986666666665,0.0,0.0,-43.581381666666665,,0.0,,1.511254037E12
47518,-22.95184,191.0,702A1,-43.34989666666667,ida,0.0,702A1 - PRAÇA SECA X MADUREIRA,1.5014009E12
47482,-23.011698333333335,0.0,0.0,-43.31022333333333,,42.9664,,1.509701157E12
833214,-22.975303333333333,0.0,0.0,-43.367126666666664,,0.0,,1.503332311E12
86810,-23.000918333333335,128.0,5804A1,-43.36749,ida,0.0,15 - PACIÊNCIA X SALVADOR ALLENDE ( EXPRESSO ),1.510336702E12
75637,-22.830941666666664,4056.0,355A1,-43.32334666666666,ida,0.0,355A1 - MADUREIRA - PRAÇA TIRADENTES,1.51125582E12
82536,-22.916743333333336,0.0,0.0,-43.43266833333334,,0.3704,,1.511255508E12
39509,-22.965030000000002,0.0,0.0,-43.39179833333334,,0.0,,1.500741702E12
86309,-22.95798333333333,226.0,855A1,-43.60511666666666,ida,15.742,855A1 - BANGU X MAGARÇA,1.511255826E12
44736,-22.999878333333335,3816.0,40,-43.360148333333335,volta,0.0,40 - JARDIM OCEÂNICO X MADUREIRA ( EXPRESSO ),1.510693387E12
22064,-22.955536666666664,236.0,890A1,-43.35842833333333,ida,42.596000000000004,890A1 - TANQUE X TERMINAL ALVORADA,1.511255799E12
39828,-23.000743333333332,3495.0,076,-43.36636,unico,0.0,TERMINAL JARDIM OCEÂNICO X CENTRAL ( NOTURNO ),1.497879589E12
MK012 -LMB2681,-22.99469,0.0,0.0,-43.393764,,0.0,,1.51125417E12
30502,-23.003256666666665,3626.0,18,-43.32429333333333,ida,50.0,18 - RECREIO SHOPPING X JARDIM OCEÂNICO ( EXPRESSO ),1.511255801E12
12734,-22.980248333333332,3552.0,5850A1,-43.40929333333333,volta,38.0,51 - Vila Militar x T. Recreio (Parador),1.511255817E12
86861,-23.012506666666667,112.0,5802A1,-43.459065,ida,0.0,13 - MATO ALTO X ALVORADA ( EXPRESSO ),1.511255818E12
50035,-22.918908333333334,0.0,0.0,-43.39477333333334,,50.7448,,1.511255657E12
47884,-22.878763333333335,117.0,610A1,-43.27221166666668,volta,0.0,610A1 - DEL CASTILHO X BRT TANQUE,1.511255809E12
22024,-23.006911666666667,4808.0,25,-43.31350833333333,volta,0.0,25 - J.OCEÂNICO X MATO ALTO,1.511255814E12
22058,-23.008225,3900.0,827A1,-43.44111833333333,ida,0.0,827A1 - RECREIO X VARGEM GRANDE,1.511255788E12
87562,-22.962886666666666,106.0,5800A1,-43.64803666666667,ida,53.0,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),1.511255806E12
L 200 KXB-8909,-23.01295,0.0,0.0,-43.462448,,24.0,,1.511255807E12
39583,-22.97523166666667,0.0,0.0,-43.36748333333335,,0.5556,,1.494010977E12
86874,-23.000208333333333,121.0,5801A1,-43.396033333333335,volta,17.0,12 - ALVORADA X PINGO D'AGUA ( EXPRESSO ),1.511255807E12
27177,-22.839341666666666,0.0,0.0,-43.239855,,0.0,,1.511255816E12
816820,-22.975295,0.0,0.0,-43.367075,,0.0,,1.503332116E12
12732,-22.953115,3552.0,5850A1,-43.390635,volta,3.0,51 - Vila Militar x T. Recreio (Parador),1.511255811E12
86850,-22.901348333333335,132.0,5805A1,-43.55438,ida,4.0,17- CAMPO GRANDE X SANTA CRUZ ( PARADOR ),1.511255809E12
75629,-22.85065833333333,4056.0,355A1,-43.30904666666665,ida,15.0012,355A1 - MADUREIRA - PRAÇA TIRADENTES,1.511255813E12
86805,-23.019633333333335,0.0,0.0,-43.48688666666666,,26.0,,1.511255813E12
