codigo,latitude,id_migracao_trajeto,linha,longitude,sentido,velocidade,trajeto,datahora
87577,-22.999986666666665,0.0,0.0,-43.581381666666665,,0.0,,1.511254037E12
47518,-22.95184,191.0,702A1,-43.34989666666667,ida,0.0,702A1 - PRAÇA SECA X MADUREIRA,1.5014009E12
47482,-23.011698333333335,0.0,0.0,-43.31022333333333,,42.9664,,1.509701157E12
833214,-22.975303333333333,0.0,0.0,-43.367126666666664,,0.0,,1.503332311E12
86810,-23.000918333333335,128.0,5804A1,-43.36749,ida,0.0,15 - PACIÊNCIA X SALVADOR ALLENDE ( EXPRESSO ),1.510336702E12
75637,-22.830946666666666,4056.0,355A1,-43.32332833333333,ida,0.0,355A1 - MADUREIRA - PRAÇA TIRADENTES,1.511254124E12
82536,-22.915604999999996,0.0,0.0,-43.42654166666668,,0.0,,1.511254729E12
39509,-22.965030000000002,0.0,0.0,-43.39179833333334,,0.0,,1.500741702E12
86309,-22.9168,226.0,855A1,-43.563428333333334,ida,38.1512,855A1 - BANGU X MAGARÇA,1.511254905E12
44736,-22.999878333333335,3816.0,40,-43.360148333333335,volta,0.0,40 - JARDIM OCEÂNICO X MADUREIRA ( EXPRESSO ),1.510693387E12
22064,-22.928756666666665,236.0,890A1,-43.35511666666668,ida,5.3708,890A1 - TANQUE X TERMINAL ALVORADA,1.51125482E12
39828,-23.000743333333332,3495.0,076,-43.36636,unico,0.0,TERMINAL JARDIM OCEÂNICO X CENTRAL ( NOTURNO ),1.497879589E12
MK012 -LMB2681,-22.99469,0.0,0.0,-43.393764,,0.0,,1.51125417E12
30502,-23.001625,3626.0,18,-43.41981833333333,ida,59.0,18 - RECREIO SHOPPING X JARDIM OCEÂNICO ( EXPRESSO ),1.511254924E12
12734,-22.939496666666667,3552.0,5850A1,-43.394846666666666,volta,63.0,51 - Vila Militar x T. Recreio (Parador),1.511254924E12
86861,-23.006251666666667,112.0,5802A1,-43.55439333333333,ida,57.0,13 - MATO ALTO X ALVORADA ( EXPRESSO ),1.511254918E12
50035,-22.915841666666665,0.0,0.0,-43.42134333333333,,0.0,,1.511254917E12
47884,-22.921254999999995,116.0,610A1,-43.33001666666666,ida,79.0804,610A1 - BRT TANQUE X DEL CASTILHO,1.511254925E12
22024,-23.000861666666665,4807.0,25,-43.36607333333333,ida,0.0,25 - MATO ALTO X J.OCEÂNICO,1.51125491E12
22058,-23.014499999999998,3901.0,827A1,-43.461235,volta,22.409200000000002,827A1 - VARGEM GRANDE X RECREIO,1.511254917E12
87562,-22.91668,106.0,5800A1,-43.683605,ida,0.0,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),1.511254923E12
L 200 KXB-8909,-22.994714,0.0,0.0,-43.39372,,0.0,,1.511252741E12
39583,-22.97523166666667,0.0,0.0,-43.36748333333335,,0.5556,,1.494010977E12
86874,-23.000353333333333,120.0,5801A1,-43.375328333333336,ida,57.0,12 - PINGO D'AGUA X ALVORADA ( EXPRESSO ),1.511254908E12
27177,-22.839341666666666,0.0,0.0,-43.239855,,0.0,,1.511254915E12
816820,-22.975295,0.0,0.0,-43.367075,,0.0,,1.503332116E12
12732,-22.87506,3552.0,5850A1,-43.40613833333333,volta,57.0,51 - Vila Militar x T. Recreio (Parador),1.511254911E12
86850,-22.906606666666665,133.0,5805A1,-43.57136166666667,volta,7.0,17- SANTA CRUZ X CAMPO GRANDE ( PARADOR ),1.511254909E12
75629,-22.871003333333338,4056.0,355A1,-43.335911666666654,ida,9.6304,355A1 - MADUREIRA - PRAÇA TIRADENTES,1.511254913E12
86805,-22.994018333333333,0.0,0.0,-43.596525,,0.0,,1.511254916E12
30187,-22.92836666666667,0.0,0.0,-43.35706333333334,,5.1856,,1.511254898E12
